"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","119.45","","","","2"
"2014-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","123.88","","","","2"
"2014-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","120.53","","","","2"
"2014-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","121.73","","","","2"
"2014-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","123.65","","","","2"
"2014-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","119.37","","","","2"
"2014-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","123.66","","","","2"
"2014-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","131.23","","","","2"
"2014-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","128.36","","","","2"
"2015-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","131.06","","","","2"
"2015-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","127.95","","","","2"
"2015-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","123.14","","","","2"
"2015-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","125.67","","","","2"
"2015-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","129.05","","","","2"
"2015-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","129.93","","","","2"
"2015-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","134.07","","","","2"
"2015-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","131.03","","","","2"
"2015-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","131.60","","","","2"
"2015-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","139.18","","","","2"
"2015-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","140.23","","","","2"
"2015-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","131.21","","","","2"
"2016-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","134.24","","","","2"
"2016-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","141.36","","","","2"
"2016-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","143.93","","","","2"
"2016-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","139.87","","","","2"
"2016-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","148.57","","","","2"
"2016-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","150.80","","","","2"
"2016-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","158.13","","","","2"
"2016-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","155.23","","","","2"
"2016-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","154.23","","","","2"
"2016-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","153.17","","","","2"
"2016-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","148.29","","","","2"
"2016-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","149.71","","","","2"
"2017-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","153.66","","","","2"
"2017-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","154.22","","","","2"
"2017-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","158.77","","","","2"
"2017-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","167.89","","","","2"
"2017-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","168.07","","","","2"
"2017-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","162.54","","","","2"
"2017-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","166.14","","","","2"
"2017-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","167.52","","","","2"
"2017-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","165.44","","","","2"
"2017-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","170.99","","","","2"
"2017-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","174.23","","","","2"
"2017-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","170.41","","","","2"
"2018-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","162.60","","","","2"
"2018-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","159.23","","","","2"
"2018-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","157.18","","","","2"
"2018-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","159.90","","","","2"
"2018-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","159.25","","","","2"
"2018-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","161.21","","","","2"
"2018-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","167.57","","","","2"
"2018-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","167.67","","","","2"
"2018-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","165.03","","","","2"
"2018-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","161.65","","","","2"
"2018-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","172.15","","","","2"
"2018-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","166.54","","","","2"
"2019-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","174.00","","","","2"
"2019-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","178.50","","","","2"
"2019-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","181.04","","","","2"
"2019-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","178.55","","","","2"
"2019-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","181.71","","","","2"
"2019-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","177.80","","","","2"
"2019-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","175.24","","","","2"
"2019-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","176.46","","","","2"
"2019-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","176.03","","","","2"
